genotype,sex,age,which_eye,quadrant,cell_type,animal_id,peak_FR,baseline_FR,spot_sizes,spikes_stim_mean,spikes_stim_sem,spikes_tail_mean,spikes_tail_sem,min_spikes_ON,min_spikes_OFF,min_size_ON,min_size_OFF,peak_size_ON,peak_size_OFF,peak_spikes_ON,peak_spikes_OFF,half_peak_size,SI
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Male,6.5714,Left,DN,UHD,DJID_1589,300,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[11,19.666666666666668,27.333333333333332,28.333333333333332,19.666666666666668,22.333333333333332,16.333333333333332,8,11,2,5.333333333333333,7.333333333333333]","[1.8708286933869707,5.3541261347363367,3.1885210782848317,2.857738033247041,2.2730302828309759,1.7795130420052188,2.6770630673681683,2.5495097567963922,5.7879184513951127,1.8708286933869707,5.9301489582190658,8.9814623902049853]","[0,0.33333333333333331,11.666666666666666,19.666666666666668,20.333333333333332,18.666666666666668,11.666666666666666,5,5,7.333333333333333,3.6666666666666665,2.6666666666666665]","[0,0.408248290463863,4.708148963941845,4.0824829046386295,2.0412414523193152,0.81649658092772592,0.816496580927726,1.8708286933869707,2.5495097567963922,3.3416562759605704,3.3416562759605704,3.2659863237109041]",2,0,614,30,82,115,28.3333333333333,20.3333333333333,664,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Male,20.5714,Right,DT,UHD,DJID_1640,100,0.555556,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0,3,11,4.333333333333333,0,0,0,0.33333333333333331,0,0,0]","[0,0,1.2247448713915889,0.70710678118654746,1.4719601443879744,0,0,0,0.408248290463863,0,0,0]","[0,1.6666666666666667,2.6666666666666665,11.333333333333334,9.3333333333333339,13.333333333333334,5,1.3333333333333333,1.6666666666666667,2,2.6666666666666665,3.3333333333333335]","[0,1.0801234497346435,3.2659863237109041,2.4832774042918895,2.2730302828309754,1.6329931618554521,1.8708286933869707,1.6329931618554521,2.0412414523193148,1.2247448713915889,1.0801234497346432,2.857738033247041]",0,0,30,30,82,160,11,13.3333333333333,NaN,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Male,20.5714,Right,DT,UHD,DJID_1640,266.666666666667,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[2.3333333333333335,8.6666666666666661,22.666666666666668,36.333333333333336,40.333333333333336,9,0,0,0,0,0,0]","[1.7795130420052188,4.5460605656619508,5.3072277760302189,1.7795130420052183,3.62859017617954,4.415880433163923,0,0,0,0,0,0]","[6,17.333333333333332,27.333333333333332,55.666666666666664,42.333333333333336,6.333333333333333,0.66666666666666663,1.6666666666666667,0,0.33333333333333331,0,0]","[1.4142135623730949,2.9439202887759488,15.911211979816832,5.3072277760302189,3.8944404818493075,2.1602468994692865,0.408248290463863,2.0412414523193148,0,0.408248290463863,0,0]",0,0,224,439,115,82,40.3333333333333,55.6666666666667,224,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Male,20.5714,Right,DT,UHD,DJID_1640,166.666666666667,1.27778,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0,8.6666666666666661,17.666666666666668,14.333333333333334,2.6666666666666665,0,0,0,0.33333333333333331,0,0]","[0,0,0.40824829046386296,4.1432676315520167,0.816496580927726,1.4719601443879746,0,0,0,0.408248290463863,0,0]","[2,11,20.666666666666668,24.666666666666668,22,10.666666666666666,4.333333333333333,2.3333333333333335,4,2.3333333333333335,0,0.66666666666666663]","[0.70710678118654746,0.70710678118654746,3.2659863237109041,5.3541261347363367,5.7879184513951127,6.8677992593455048,4.708148963941845,1.4719601443879746,1.2247448713915889,1.7795130420052188,0,0.408248290463863]",0,0,30,858,82,82,17.6666666666667,24.6666666666667,NaN,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Male,25,Right,VN,UHD,DJID_3052,233.333333333333,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[6.333333333333333,7.333333333333333,8.3333333333333339,8.3333333333333339,10,8.6666666666666661,7,4.666666666666667,0.66666666666666663,0.33333333333333331,0.33333333333333331,1]","[0.408248290463863,0.408248290463863,0.40824829046386296,0.816496580927726,1.4142135623730949,0.40824829046386296,1.8708286933869707,1.6329931618554518,0.408248290463863,0.408248290463863,0.408248290463863,0]","[1,11.666666666666666,28.666666666666668,25.333333333333332,16.333333333333332,9,1.6666666666666667,0.33333333333333331,0,1.3333333333333333,0,0]","[0.70710678118654746,2.1602468994692865,1.4719601443879746,0.408248290463863,3.3416562759605695,1.8708286933869707,0.40824829046386296,0.408248290463863,0,1.6329931618554521,0,0]",0.333333333333333,0,614,439,115,59,10,28.6666666666667,701.5,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Female,13.5714,Left,VT,UHD,DJID_2257,233.333333333333,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0.33333333333333331,16,29.666666666666668,37.333333333333336,30.333333333333332,8.6666666666666661,0,0,0,0,0]","[0,0.408248290463863,3.7416573867739413,0.81649658092772592,3.1885210782848317,2.1602468994692869,2.4832774042918895,0,0,0,0,0]","[0,0.33333333333333331,9,26.666666666666668,26,14.666666666666666,6.666666666666667,4.666666666666667,2,2.3333333333333335,3.6666666666666665,10]","[0,0.408248290463863,3.6742346141747668,2.9439202887759492,1.2247448713915889,2.2730302828309754,1.6329931618554518,1.4719601443879744,1.2247448713915889,1.7795130420052188,4.4907311951024926,2.5495097567963922]",0,0,30,30,115,82,37.3333333333333,26.6666666666667,NaN,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Female,13.5714,Left,DT,UHD,DJID_2257,200,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0,6,18,32.666666666666664,28,13.333333333333334,2,0,0,0,0]","[0,0,2.82842712474619,1.2247448713915889,2.9439202887759492,0.70710678118654746,1.0801234497346435,1.4142135623730949,0,0,0,0]","[0,0,8.3333333333333339,21,26,22.666666666666668,5.333333333333333,0.33333333333333331,0,0,0,0]","[0,0,2.0412414523193148,5.7879184513951127,4.3011626335213125,2.857738033247041,1.0801234497346432,0.408248290463863,0,0,0,0]",0,0,30,30,115,115,32.6666666666667,26,NaN,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Female,13.5714,Left,DT,UHD,DJID_2257,233.333333333333,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0,6.333333333333333,17,27,29.5,13.333333333333334,2.6666666666666665,0.5,0,0,0]","[0,0,3.2822756333576457,6.1449165982948859,4.68187996428785,2.0149441679609881,3.4602504726295948,1.0456258094238748,0.37416573867739411,0,0,0]","[0,0.66666666666666663,11.166666666666666,35.666666666666664,33.333333333333336,15.5,5,0.83333333333333337,0.33333333333333331,0.16666666666666666,0.16666666666666666,0]","[0,0.46188021535170065,2.3902580055996743,6.9895159584432838,5.4674796143500455,3.2093613071762421,1.4696938456699069,0.43969686527576396,0.23094010767585033,0.18257418583505536,0.18257418583505536,0]",0,0,30,30,160,82,29.5,35.6666666666667,NaN,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Female,13.5714,Left,DT,UHD,DJID_2257,233.333333333333,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0.33333333333333331,10,20,22,32.666666666666664,31,7,1.3333333333333333,0,0,0,0]","[0.408248290463863,1.4142135623730949,1.8708286933869707,0.70710678118654746,1.7795130420052183,4.3011626335213125,1.8708286933869707,0.40824829046386296,0,0,0,0]","[0,1.3333333333333333,16.333333333333332,32.333333333333336,36,16.666666666666668,2.3333333333333335,0,0,0,0,0]","[0,0.816496580927726,4.8131763593978834,2.857738033247041,2.82842712474619,1.0801234497346432,0.408248290463863,0,0,0,0,0]",0,0,439,30,115,115,32.6666666666667,36,439,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Female,13.5714,Left,VT,UHD,DJID_2257,233.333333333333,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,1.6666666666666667,12,35,40.333333333333336,30,12.333333333333334,0.66666666666666663,0.33333333333333331,0,0,0]","[0,0.816496580927726,2.4494897427831779,4.6368092477478511,2.0412414523193148,2.1213203435596424,1.0801234497346435,0.408248290463863,0.408248290463863,0,0,0]","[0,0,13.666666666666666,40.666666666666664,40,24.333333333333332,2.6666666666666665,0,0,0,2,1.3333333333333333]","[0,0,4.2622372841814737,10.801234497346433,2.1213203435596424,1.7795130420052188,1.7795130420052188,0,0,0,2.4494897427831779,1.0801234497346432]",0,0,30,30,115,82,40.3333333333333,40.6666666666667,NaN,NaN
