genotype,sex,age,which_eye,quadrant,cell_type,animal_id,peak_FR,baseline_FR,spot_sizes,spikes_stim_mean,spikes_stim_sem,spikes_tail_mean,spikes_tail_sem,min_spikes_ON,min_spikes_OFF,min_size_ON,min_size_OFF,peak_size_ON,peak_size_OFF,peak_spikes_ON,peak_spikes_OFF,half_peak_size,SI
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Male,19.4286,Right,VN,F-mini-ON,DJID_1583,200,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0.33333333333333331,5,13.333333333333334,17,14,11.333333333333334,2,0.33333333333333331,0.66666666666666663,1.3333333333333333,2.6666666666666665,2]","[0.408248290463863,2.82842712474619,1.4719601443879746,5.3385391260156556,4.3011626335213125,2.4832774042918895,0.70710678118654746,0.408248290463863,0.408248290463863,0.816496580927726,3.2659863237109041,1.2247448713915889]","[3,3.3333333333333335,2,10.333333333333334,0.33333333333333331,1.3333333333333333,0.33333333333333331,0,0,0,0.66666666666666663,0.33333333333333331]","[3.6742346141747668,2.857738033247041,1.2247448713915889,11.452801695072983,0.408248290463863,1.6329931618554521,0.408248290463863,0,0,0,0.816496580927726,0.408248290463863]",0.333333333333333,0,30,314,82,82,17,10.3333333333333,NaN,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Male,19.4286,Right,VN,F-mini-ON,DJID_1583,200,2.30556,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[3,0,15.333333333333334,14,18.666666666666668,11.5,2.3333333333333335,2.3333333333333335,0,0,0,7]","[3.6742346141747668,0,8.0415587212098778,1.4142135623730951,2.6770630673681683,4.9497474683058327,1.0801234497346432,1.4719601443879746,0,0,0,8.5732140997411221]","[2.3333333333333335,2,16,1,4.666666666666667,3,2,2.3333333333333335,0.5,0,0,1.3333333333333333]","[2.2730302828309759,1.4142135623730949,14.966629547095765,1.4142135623730951,4.4907311951024926,2.8284271247461903,2.4494897427831779,2.857738033247041,0.70710678118654757,0,0,1.6329931618554521]",0,0,42,614,115,59,18.6666666666667,16,42,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Male,19.4286,Right,DT,F-mini-ON,DJID_1583,266.666666666667,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0.33333333333333331,4.333333333333333,8,12.333333333333334,22,17,2,0,0,0,0,0]","[0.408248290463863,0.408248290463863,1.4142135623730949,1.0801234497346435,3.2403703492039297,1.8708286933869707,1.2247448713915889,0,0,0,0,0]","[0,0,1.6666666666666667,7.666666666666667,17,4.666666666666667,0,0,0,0,0,0]","[0,0,2.0412414523193148,7.6267074590983652,14.124446891825533,2.857738033247041,0,0,0,0,0,0]",0,0,314,30,115,115,22,17,314,NaN
Trarg1(Tusc5-eGFP/?),Female,31.4286,Right,VN,F-mini-ON,DJID_1584,133.333333333333,0.545455,"[30,42,59,82,115,160,314,439,614,858,1200]","[4.333333333333333,0,2,3.5,8,5,0,7.666666666666667,9,10,8.6666666666666661]","[2.857738033247041,null,2.8284271247461903,0.70710678118654757,null,1.4142135623730949,null,1.6329931618554518,2.4494897427831779,0.70710678118654746,0.40824829046386296]","[0.66666666666666663,0,0,0.5,0,0.33333333333333331,0,0,0,0,0]","[0.408248290463863,null,0,0.70710678118654757,null,0.408248290463863,null,0,0,0,0]",0,0,42,42,858,30,10,0.666666666666667,42,NaN
Trarg1(Tusc5-eGFP/?),Female,31.4286,Right,VN,F-mini-ON,DJID_1584,233.333333333333,0.222222,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[6.666666666666667,8.6666666666666661,10.333333333333334,18.666666666666668,20,19,10.333333333333334,5,5,1.3333333333333333,1,0]","[0.816496580927726,3.2659863237109037,1.6329931618554521,0.408248290463863,1.8708286933869707,1.2247448713915889,1.0801234497346435,1.4142135623730951,1.2247448713915889,0.816496580927726,0.70710678118654746,0]","[0.33333333333333331,0.33333333333333331,2.6666666666666665,3,0.33333333333333331,1,1.6666666666666667,0,0,0,0.33333333333333331,1]","[0.408248290463863,0.408248290463863,1.6329931618554521,1.8708286933869707,0.408248290463863,1.2247448713915889,1.0801234497346435,0,0,0,0.408248290463863,1.4142135623730951]",0,0,1200,314,115,82,20,3,1200,NaN
Trarg1(Tusc5-eGFP/?),Female,31.4286,Right,VN,F-mini-ON,DJID_1584,200,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0,7,8.3333333333333339,10,6.666666666666667,10.5,0.33333333333333331,0,0,0,1.3333333333333333]","[0,0,3.2403703492039297,1.4719601443879746,2.1213203435596424,1.0801234497346432,3.5355339059327378,0.408248290463863,0,0,0,1.6329931618554521]","[0,0,0,0,1,0,0,0,0,0,0,0]","[0,0,0,0,1.2247448713915889,0,0,0,0,0,0,0]",0,0,30,30,224,115,10.5,1,NaN,NaN
Trarg1(Tusc5-eGFP/?),Female,31.4286,Right,VN,F-mini-ON,DJID_1584,166.666666666667,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0.66666666666666663,8.6666666666666661,16.666666666666668,13.333333333333334,11.333333333333334,7.333333333333333,1,0.33333333333333331,0,0.33333333333333331,0.33333333333333331]","[0,0.816496580927726,2.857738033247041,0.408248290463863,2.2730302828309754,0.40824829046386296,2.9439202887759492,1.2247448713915889,0.408248290463863,0,0.408248290463863,0.408248290463863]","[0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0]",0,0,30,30,82,30,16.6666666666667,0,NaN,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Male,6.5714,Left,DN,F-mini-ON,DJID_1589,366.666666666667,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[7,12,17.666666666666668,23.333333333333332,30,30.333333333333332,18.666666666666668,9,9.3333333333333339,8,7,7]","[0.70710678118654746,0.70710678118654746,1.4719601443879746,2.6770630673681683,1.2247448713915889,2.48327740429189,1.4719601443879746,0.70710678118654746,1.0801234497346435,1.4142135623730949,0.70710678118654746,0.70710678118654746]","[0,0,0,0,0,5,1,0.66666666666666663,0,0,0,0]","[0,0,0,0,0,1.2247448713915889,0.70710678118654746,0.816496580927726,0,0,0,0]",7,0,30,30,160,160,30.3333333333333,5,NaN,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Male,6.5714,Left,DN,F-mini-ON,DJID_1589,366.666666666667,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[5.333333333333333,6.666666666666667,7.666666666666667,12.666666666666666,11.666666666666666,12.333333333333334,7.666666666666667,5,4.666666666666667,3,3,2.3333333333333335]","[0.816496580927726,1.0801234497346432,1.4719601443879744,0.40824829046386296,0.40824829046386296,1.7795130420052188,0.408248290463863,0.70710678118654746,0.408248290463863,0.70710678118654746,0,0.81649658092772592]","[0,0,0,0,2,0.66666666666666663,0,0,0,0,0,0]","[0,0,0,0,0.70710678118654746,0.408248290463863,0,0,0,0,0,0]",2.33333333333333,0,1200,30,82,115,12.6666666666667,2,2225.5,NaN
Trarg1(Tusc5-eGFP/Tusc5-eGFP),Male,6.5714,Left,DN,F-mini-ON,DJID_1589,300,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[6.333333333333333,16,23.333333333333332,24,25.333333333333332,20.333333333333332,9,4.666666666666667,3.3333333333333335,3.3333333333333335,2.3333333333333335,2]","[5.49241901776136,0.70710678118654746,0.81649658092772592,0.70710678118654746,2.0412414523193152,0.81649658092772592,0.70710678118654746,0.408248290463863,0.81649658092772592,0.81649658092772592,1.0801234497346432,1.2247448713915889]","[0,0,0.33333333333333331,1.6666666666666667,1.6666666666666667,0,0,0,0,0,0,0]","[0,0,0.408248290463863,1.4719601443879744,1.0801234497346435,0,0,0,0,0,0,0]",2,0,1200,30,115,82,25.3333333333333,1.66666666666667,2226,NaN
