genotype,sex,age,which_eye,quadrant,cell_type,animal_id,peak_FR,baseline_FR,spot_sizes,spikes_stim_mean,spikes_stim_sem,spikes_tail_mean,spikes_tail_sem,min_spikes_ON,min_spikes_OFF,min_size_ON,min_size_OFF,peak_size_ON,peak_size_OFF,peak_spikes_ON,peak_spikes_OFF,half_peak_size,SI
WT,Male,14.7143,Left,DN,F-mini-ON,DJID_3144,166.666666666667,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0.66666666666666663,2.6666666666666665,6,11.333333333333334,6.25,4.333333333333333,3.3333333333333335,0.25,0.33333333333333331,0,0.25]","[0,0.408248290463863,1.6329931618554521,2.4494897427831779,0.816496580927726,1.5898986690282428,0.408248290463863,1.7795130420052188,0.28867513459481292,0.408248290463863,0,0.28867513459481292]","[0,0,0.33333333333333331,0,1.6666666666666667,2.25,2,1,0,0,0,0]","[0,0,0.408248290463863,0,1.4719601443879744,0.98601329718326935,0.70710678118654746,0.70710678118654746,0,0,0,0]",0,0,30,30,115,160,11.3333333333333,2.25,NaN,NaN
WT,Male,20.1429,Left,DT,F-mini-ON,DJID_3057,333.333333333333,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[12,20.333333333333332,28,29.666666666666668,20,11.333333333333334,9,6,5.333333333333333,3.6666666666666665,2.3333333333333335,0.66666666666666663]","[2.4494897427831779,0.81649658092772592,1.4142135623730949,1.0801234497346435,0.70710678118654746,1.0801234497346435,0.70710678118654746,0,0.408248290463863,0.81649658092772592,2.2730302828309759,0.816496580927726]","[0,0,0,0,0,2.3333333333333335,0,0,0,0,0,0]","[0,0,0,0,0,2.857738033247041,0,0,0,0,0,0]",0.666666666666667,0,1200,30,82,160,29.6666666666667,2.33333333333333,1268.4,NaN
WT,Male,22.7143,Left,VN,F-mini-ON,DJID_3149,266.666666666667,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0,0.66666666666666663,12.333333333333334,12.666666666666666,11.666666666666666,7.333333333333333,5.666666666666667,4.666666666666667,3.6666666666666665,3,1.6666666666666667]","[0,0,0.816496580927726,1.6329931618554521,0.816496580927726,1.0801234497346435,0.408248290463863,0.408248290463863,0.816496580927726,0.408248290463863,0.70710678118654746,0.40824829046386296]","[0,0,0,0,0,2,0,0,0,0,0,0]","[0,0,0,0,0,1.8708286933869707,0,0,0,0,0,0]",0,0,30,30,115,160,12.6666666666667,2,NaN,NaN
WT,Male,22.7143,Left,VN,F-mini-ON,DJID_3149,300,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0,2,13,21,17.333333333333332,9,6,4.666666666666667,2,1.3333333333333333,1.6666666666666667]","[0,0,1.2247448713915889,1.2247448713915889,0.70710678118654746,1.0801234497346435,0.70710678118654746,0,0.408248290463863,1.2247448713915889,1.0801234497346435,1.4719601443879744]","[0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0]",0,0,30,30,115,30,21,0,NaN,NaN
WT,Female,81.2857,Left,DN,F-mini-ON,DJID_2101,266.666666666667,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,3,9,14.333333333333334,18.333333333333332,28,19.666666666666668,15,7.666666666666667,4.666666666666667,4.666666666666667,2.6666666666666665]","[0,0.70710678118654746,2.5495097567963922,1.0801234497346435,2.6770630673681683,2.5495097567963922,0.408248290463863,2.82842712474619,1.6329931618554518,1.0801234497346432,1.4719601443879744,1.0801234497346432]","[0,0,0,0,3,10.666666666666666,11.333333333333334,9.6666666666666661,6.333333333333333,3.6666666666666665,4,2.3333333333333335]","[0,0,0,0,2.1213203435596424,1.7795130420052188,1.7795130420052183,1.6329931618554521,2.2730302828309754,0.81649658092772592,0.70710678118654746,1.0801234497346435]",0,0,30,30,160,224,28,11.3333333333333,NaN,NaN
WT,Female,81.2857,Left,DN,F-mini-ON,DJID_2101,266.666666666667,1.25556,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[1.1666666666666667,5.5,13.833333333333334,26.833333333333332,33.666666666666664,32,25.833333333333332,15.5,9.6666666666666661,4.333333333333333,3,3.4]","[0.43969686527576396,0.92736184954957024,1.2780193008453877,1.3089435944047907,1.6165807537309522,2.7568097504180442,1.7981471945681566,2.0149441679609881,0.67330032922413852,1.2220201853215571,0.79999999999999993,0.83666002653407556]","[0.16666666666666666,0,0,0,0,0.66666666666666663,0,0.33333333333333331,1,0,1.5,0]","[0.18257418583505536,0,0,0,0,0.46188021535170065,0,0.23094010767585033,1.0954451150103321,0,1.6431676725154982,0]",1.16666666666667,0,30,42,115,858,33.6666666666667,1.5,NaN,NaN
WT,Female,81.2857,Left,DN,F-mini-ON,DJID_2101,333.333333333333,0.777778,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0.66666666666666663,0,8.6666666666666661,12.666666666666666,19,20.333333333333332,16.666666666666668,13.333333333333334,12.333333333333334,11.666666666666666,9.6666666666666661,8.3333333333333339]","[0.816496580927726,0,0.816496580927726,1.0801234497346435,1.8708286933869707,0.81649658092772592,0.408248290463863,0.40824829046386296,0.816496580927726,0.816496580927726,0.40824829046386296,0.40824829046386296]","[0,1.6666666666666667,4.666666666666667,3.3333333333333335,8.6666666666666661,10.666666666666666,8.3333333333333339,5.333333333333333,3,0,0,0]","[0,1.4719601443879744,0.816496580927726,2.2730302828309759,2.6770630673681683,1.7795130420052188,0.40824829046386296,0.408248290463863,1.8708286933869707,0,0,0]",0,0,42,30,160,160,20.3333333333333,10.6666666666667,42,NaN
WT,Female,81.2857,Right,DN,F-mini-ON,DJID_2101,200,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0,8.6666666666666661,12.333333333333334,12.666666666666666,4.666666666666667,1.6666666666666667,0,0,0,0,0]","[0,0,1.7795130420052188,1.0801234497346435,2.2730302828309754,1.4719601443879744,0.40824829046386296,0,0,0,0,0]","[0,0,0,2.3333333333333335,3.3333333333333335,0,0,0,2,0,0,0]","[0,0,0,2.2730302828309759,1.7795130420052188,0,0,0,2.4494897427831779,0,0,0]",0,0,30,30,115,115,12.6666666666667,3.33333333333333,NaN,NaN
WT,Female,81.2857,Right,DT,F-mini-ON,DJID_2101,266.666666666667,0.666667,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[3,3.6666666666666665,4.666666666666667,14,16.666666666666668,11.333333333333334,7.666666666666667,6.666666666666667,4.666666666666667,4.666666666666667,4.333333333333333,6.666666666666667]","[3.6742346141747668,3.8944404818493075,0.408248290463863,3.2403703492039297,2.1602468994692869,1.0801234497346435,0.408248290463863,1.4719601443879744,1.4719601443879744,2.1602468994692865,2.2730302828309759,3.1885210782848317]","[0,0,0,0,1.3333333333333333,0.33333333333333331,1.3333333333333333,0.33333333333333331,0,0,2.6666666666666665,0.33333333333333331]","[0,0,0,0,1.6329931618554521,0.408248290463863,1.6329931618554521,0.408248290463863,0,0,1.7795130420052188,0.408248290463863]",3,0,30,30,115,858,16.6666666666667,2.66666666666667,NaN,NaN
WT,Female,81.2857,Right,DN,F-mini-ON,DJID_2101,266.666666666667,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0,1.3333333333333333,9.6666666666666661,17.666666666666668,15,12.666666666666666,6.333333333333333,4.666666666666667,4,1.3333333333333333,0.33333333333333331]","[0,0,1.6329931618554521,2.6770630673681683,1.4719601443879746,1.2247448713915889,2.0412414523193148,0.816496580927726,0.816496580927726,2.1213203435596424,0.40824829046386296,0.408248290463863]","[0,0,0,0,0,2,2,0,0,0.33333333333333331,0,0]","[0,0,0,0,0,2.4494897427831779,1.2247448713915889,0,0,0.408248290463863,0,0]",0,0,30,30,115,160,17.6666666666667,2,NaN,NaN
WT,Female,81.2857,Right,DN,F-mini-ON,DJID_2101,200,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0.33333333333333331,2.3333333333333335,3.3333333333333335,5,6.666666666666667,9,8.3333333333333339,5.666666666666667,4,3,2.6666666666666665,2]","[0.408248290463863,1.0801234497346435,1.4719601443879746,0.70710678118654746,0.816496580927726,0.70710678118654746,0.40824829046386296,1.0801234497346432,1.4142135623730949,1.2247448713915889,0.81649658092772592,1.2247448713915889]","[0,0.33333333333333331,0,1,4.666666666666667,7,1.6666666666666667,0,0,0.33333333333333331,0,0.66666666666666663]","[0,0.408248290463863,0,1.2247448713915889,2.9439202887759492,4.3011626335213125,1.0801234497346435,0,0,0.408248290463863,0,0.816496580927726]",0.333333333333333,0,30,30,160,160,9,7,NaN,NaN
